id,url,label,threat_score,first_seen
6168,http://service5117.com/auth,phishing,0.359,2024-06-23
6169,http://portal9372.net/user/2632,benign,0.003,2024-08-21
6170,http://malicious8407.info/download,benign,0.085,2026-04-13
6171,http://login297.org/download,benign,0.072,2025-04-08
6172,http://accounts2835.org/user,phishing,0.443,2025-03-24
6173,http://service501.info/home/7133,phishing,0.525,2025-06-01
6174,http://service3236.org/update,benign,0.17,2024-12-20
6175,http://update6051.org/secure,phishing,0.542,2025-03-20
6176,http://accounts7585.com/user/6318,benign,0.124,2024-05-29
6177,http://accounts2322.org/auth/1299,benign,0.03,2024-06-14
6178,http://update9415.net/update,phishing,0.229,2024-10-09
6179,http://portal545.org/login,benign,0.025,2024-08-14
6180,http://accounts9911.info/login,benign,0.0,2026-01-03
6181,http://suspicious1417.info/reset,phishing,0.466,2025-01-08
6182,http://update9382.com/home,phishing,0.118,2024-04-22
6183,http://secure8227.org/download,phishing,0.59,2025-06-14
6184,http://accounts8828.info/home,benign,0.005,2024-07-07
6185,http://secure784.org/update/8459,benign,0.011,2026-03-16
6186,http://update921.org/home/161,benign,0.118,2025-01-10
6187,http://portal7992.com/home,benign,0.102,2025-12-07
6188,http://login3618.org/reset,benign,0.294,2025-06-09
6189,http://accounts8597.info/home,phishing,0.126,2025-03-31
6190,http://update9555.com/secure/6889,benign,0.035,2024-07-22
6191,http://service7173.org/user/8568,phishing,0.691,2025-12-16
6192,http://secure7395.info/login,benign,0.042,2025-11-28
6193,http://service2076.org/update/5451,benign,0.13,2024-02-03
6194,http://benign8000.net/auth/3372,phishing,0.416,2025-04-11
6195,http://portal3064.net/download,benign,0.136,2025-03-26
6196,http://accounts5282.net/login,benign,0.046,2024-10-24
6197,http://benign2359.net/update,benign,0.001,2025-05-04
6198,http://portal7365.org/update,benign,0.024,2023-12-09
6199,http://service5672.info/user/5028,benign,0.197,2025-10-30
6200,http://malicious7914.net/update,benign,0.182,2025-11-14
6201,http://portal7752.com/user,phishing,0.324,2024-06-29
6202,http://suspicious8322.org/download/6063,phishing,0.022,2024-03-22
6203,http://secure1401.net/reset/5451,phishing,0.526,2023-12-13
6204,http://accounts6599.com/home/3421,benign,0.032,2024-01-31
6205,http://login7417.com/download,phishing,0.546,2024-06-06
6206,http://login7955.com/login,phishing,0.391,2024-05-31
6207,http://suspicious1285.com/reset,phishing,0.491,2025-06-02
6208,http://accounts4950.com/home/9438,benign,0.043,2025-02-15
6209,http://login2815.net/download,benign,0.051,2024-07-02
6210,http://update3239.com/user/1274,benign,0.079,2024-12-02
6211,http://secure9294.com/login/4676,phishing,0.339,2024-03-16
6212,http://portal7174.org/secure,phishing,0.322,2025-07-24
6213,http://suspicious860.com/update,benign,0.035,2025-04-09
6214,http://malicious7204.org/update,phishing,0.292,2025-05-21
6215,http://malicious2726.info/user,phishing,0.466,2026-04-05
6216,http://portal1727.info/auth/2189,benign,0.022,2024-02-26
6217,http://update579.com/home,phishing,0.297,2025-02-03
6218,http://suspicious4810.info/home,phishing,0.424,2025-05-28
6219,http://secure4905.com/update,benign,0.02,2024-05-12
6220,http://benign790.org/update,benign,0.043,2025-06-13
6221,http://suspicious3305.info/user,benign,0.153,2025-08-03
6222,http://secure6446.info/login,benign,0.058,2024-10-31
6223,http://service1826.com/update,phishing,0.381,2024-06-06
6224,http://portal4662.com/login/2908,benign,0.119,2025-09-10
6225,http://secure3274.com/login,benign,0.057,2024-05-08
6226,http://benign5841.com/auth,phishing,0.061,2023-12-11
6227,http://service4165.net/auth,benign,0.154,2025-11-26
6228,http://suspicious4815.info/secure,benign,0.076,2024-12-26
6229,http://update243.info/secure,phishing,0.384,2025-12-15
6230,http://portal6838.com/auth,benign,0.206,2024-05-10
6231,http://malicious3670.com/home/4150,benign,0.173,2025-05-21
6232,http://portal2266.net/home,phishing,0.535,2025-05-11
6233,http://benign4703.info/reset,benign,0.029,2024-12-30
6234,http://secure1347.com/update/3300,benign,0.177,2024-12-13
6235,http://update3436.net/download/4755,phishing,0.269,2026-02-16
6236,http://malicious9985.net/update,phishing,0.144,2025-10-01
6237,http://malicious8353.org/auth,phishing,0.096,2024-06-07
6238,http://portal56.com/user,phishing,0.479,2026-01-31
6239,http://malicious7166.org/download/5258,phishing,0.507,2024-03-13
6240,http://benign5733.com/login/8134,phishing,0.134,2025-03-01
6241,http://portal2114.net/download,phishing,0.054,2025-11-21
6242,http://secure4903.net/download,phishing,0.41,2025-04-02
6243,http://benign1045.org/reset,benign,0.027,2024-09-21
6244,http://accounts659.com/auth,benign,0.058,2026-03-24
6245,http://portal8425.org/download,benign,0.039,2025-08-25
6246,http://service273.net/secure/5519,benign,0.013,2025-02-19
6247,http://suspicious4777.info/download,phishing,0.275,2026-01-25
6248,http://suspicious8092.net/secure,phishing,0.325,2024-02-29
6249,http://accounts2551.net/update,phishing,0.451,2024-08-29
6250,http://service5093.org/user,benign,0.051,2025-02-25
6251,http://service8095.com/home/6781,phishing,0.427,2025-10-12
6252,http://benign5825.com/secure/7132,phishing,0.13,2024-02-16
6253,http://login2798.net/user,phishing,0.2,2026-04-10
6254,http://login9533.com/user,phishing,0.117,2025-08-29
6255,http://accounts2485.org/auth/8289,benign,0.01,2025-06-25
6256,http://benign2442.com/update,benign,0.078,2024-03-25
6257,http://accounts6827.info/reset,phishing,0.26,2026-03-08
6258,http://secure1154.net/auth/7027,benign,0.089,2025-06-13
6259,http://secure9298.net/login,phishing,0.327,2026-05-10
6260,http://login6529.net/reset,benign,0.299,2025-01-16
6261,http://malicious7505.info/user,phishing,0.349,2025-07-17
6262,http://update8564.info/login/6421,benign,0.259,2025-10-07
6263,http://secure9762.info/secure/138,benign,0.003,2024-02-17
6264,http://secure503.net/update,benign,0.082,2024-01-27
6265,http://suspicious5526.info/login,benign,0.012,2025-02-08
6266,http://service6104.org/user/3415,benign,0.07,2024-04-03
6267,http://benign1987.org/auth/7794,phishing,0.136,2024-04-17
6268,http://service1019.com/home,benign,0.12,2025-10-15
6269,http://portal3263.com/auth,benign,0.064,2024-10-01
6270,http://accounts4543.com/reset,phishing,0.145,2024-11-13
6271,http://benign8864.info/download,benign,0.011,2025-12-20
6272,http://update8505.org/update,phishing,0.488,2024-09-13
6273,http://service8050.info/secure,benign,0.261,2024-08-22
6274,http://secure7057.info/reset,benign,0.074,2024-08-08
6275,http://service8870.org/update,phishing,0.173,2025-08-19
6276,http://suspicious6167.info/secure,phishing,0.21,2024-08-20
6277,http://secure4418.net/auth,phishing,0.374,2024-10-30
6278,http://update7964.org/user,phishing,0.302,2024-06-30
6279,http://portal4300.com/user,phishing,0.714,2026-02-08
6280,http://login8292.net/home/6604,phishing,0.897,2026-03-02
6281,http://malicious3994.org/download/167,benign,0.088,2026-02-06
6282,http://benign6728.org/home,benign,0.278,2024-12-29
6283,http://secure507.net/home,benign,0.155,2026-03-30
6284,http://malicious9887.com/home,benign,0.294,2025-04-29
6285,http://malicious7399.org/reset/8266,benign,0.004,2024-05-25
6286,http://suspicious9990.com/secure,benign,0.214,2024-01-27
6287,http://accounts814.net/update,phishing,0.275,2024-09-16
6288,http://malicious9224.com/login/13,phishing,0.454,2026-04-11
6289,http://update42.org/login,benign,0.079,2024-10-29
6290,http://benign309.net/reset,benign,0.177,2024-01-16
6291,http://secure5475.com/login/8864,benign,0.164,2024-08-06
6292,http://benign9291.org/download,benign,0.126,2025-03-20
6293,http://service8841.info/login,phishing,0.312,2025-11-27
6294,http://malicious5488.org/user,phishing,0.1,2023-12-16
6295,http://accounts3146.info/update,benign,0.207,2024-11-26
6296,http://login3844.net/login,benign,0.16,2024-09-29
6297,http://update7267.com/home/4022,benign,0.259,2025-05-30
6298,http://suspicious3381.com/home,benign,0.088,2025-06-12
6299,http://update2839.org/user/6893,benign,0.046,2025-09-10
6300,http://login6968.info/home,benign,0.006,2024-12-12
6301,http://service2247.com/login,benign,0.017,2026-02-02
6302,http://update6087.com/auth/5070,phishing,0.243,2025-03-15
6303,http://secure1199.org/download/719,benign,0.027,2026-05-09
6304,http://secure6240.com/login,phishing,0.256,2024-05-13
6305,http://benign8297.net/download,benign,0.049,2024-03-07
6306,http://benign9061.org/download,benign,0.087,2026-04-25
6307,http://secure9667.org/user,benign,0.101,2025-10-04
6308,http://secure8294.net/download,phishing,0.305,2026-02-17
6309,http://accounts703.info/reset,phishing,0.516,2024-04-03
6310,http://malicious4805.info/reset/8540,benign,0.163,2025-12-09
6311,http://benign3796.com/home,phishing,0.213,2024-06-01
6312,http://suspicious3259.net/reset/774,benign,0.047,2025-09-12
6313,http://suspicious3513.org/download,phishing,0.393,2026-04-14
6314,http://portal9963.net/reset,phishing,0.169,2025-12-18
6315,http://portal5125.net/login/7047,benign,0.024,2025-05-18
6316,http://benign4733.org/home,benign,0.114,2024-05-28
6317,http://secure8776.org/secure/2448,phishing,0.257,2025-08-09
6318,http://accounts9962.net/home/7457,benign,0.048,2024-10-20
6319,http://login8902.info/login/4342,phishing,0.054,2025-12-12
6320,http://malicious6089.info/user/8000,phishing,0.487,2025-12-08
6321,http://login3074.info/update,phishing,0.242,2024-10-09
6322,http://update7864.org/auth,benign,0.079,2024-03-05
6323,http://benign1585.org/user/2101,benign,0.066,2025-10-31
6324,http://secure8247.info/reset,phishing,0.681,2025-10-31
6325,http://malicious1243.com/login,benign,0.074,2025-08-03
6326,http://service8899.com/download,phishing,0.78,2024-06-26
6327,http://update7299.info/reset,phishing,0.503,2025-07-21
6328,http://portal5528.net/user,phishing,0.385,2024-07-21
6329,http://accounts4571.net/user,benign,0.037,2025-10-22
6330,http://suspicious5173.info/reset,phishing,0.376,2025-01-05
6331,http://service4288.net/secure/4684,phishing,0.202,2024-04-14
6332,http://portal5198.info/update/9253,benign,0.064,2024-06-13
6333,http://suspicious5811.net/secure,phishing,0.164,2025-08-02
6334,http://update6626.org/download/5766,benign,0.543,2024-02-17
6335,http://portal3477.com/home,benign,0.045,2024-07-21
6336,http://suspicious295.net/reset/9531,phishing,0.574,2024-07-26
6337,http://malicious8949.com/download/1505,benign,0.003,2025-06-03
6338,http://suspicious6223.org/user,phishing,0.586,2026-04-21
6339,http://update6389.org/reset/364,benign,0.046,2025-04-18
6340,http://benign2836.net/download/6852,benign,0.297,2026-03-12
6341,http://secure2312.net/auth/1623,phishing,0.175,2024-01-11
6342,http://suspicious6320.info/auth/5997,benign,0.161,2025-07-21
6343,http://accounts7509.net/secure,benign,0.192,2024-04-13
6344,http://secure9511.net/secure,benign,0.019,2025-12-06
6345,http://benign6367.net/download,benign,0.051,2025-03-02
6346,http://portal1283.org/user,benign,0.019,2024-07-29
6347,http://update4724.org/secure,phishing,0.522,2026-05-03
6348,http://secure439.info/home,phishing,0.263,2024-09-18
6349,http://suspicious4319.info/user,benign,0.14,2024-06-22
6350,http://update5138.org/auth/629,phishing,0.441,2026-02-27
6351,http://malicious2056.org/download/8183,phishing,0.423,2024-11-07
6352,http://benign3221.org/update,benign,0.017,2025-08-21
6353,http://malicious1170.info/login,phishing,0.691,2025-09-24
6354,http://benign9848.net/login/4318,benign,0.022,2026-02-08
6355,http://accounts6727.com/user,phishing,0.177,2024-04-29
6356,http://secure7692.com/reset/9758,benign,0.179,2026-03-15
6357,http://secure8366.info/home/8902,benign,0.217,2025-01-21
6358,http://update2163.org/home/629,phishing,0.108,2025-09-09
6359,http://portal7523.info/home,phishing,0.269,2025-04-08
6360,http://login1780.com/auth,benign,0.099,2025-08-16
6361,http://suspicious6114.net/home,benign,0.206,2025-03-31
6362,http://update7030.com/home,phishing,0.123,2025-11-15
6363,http://portal9533.net/update/8746,benign,0.024,2026-02-09
6364,http://service6771.com/home/3902,benign,0.141,2024-05-29
6365,http://portal5001.info/secure,benign,0.015,2026-04-12
6366,http://update9781.org/secure,phishing,0.154,2024-05-04
6367,http://accounts855.com/secure,phishing,0.244,2025-05-24
6368,http://suspicious7515.net/home,phishing,0.205,2024-02-28
6369,http://accounts6251.org/user/830,benign,0.044,2024-09-06
6370,http://secure296.com/login/9679,benign,0.014,2024-05-27
6371,http://login9600.com/login,benign,0.083,2024-01-25
6372,http://accounts5977.info/reset,phishing,0.164,2024-08-11
6373,http://update4225.com/home,benign,0.049,2024-04-10
6374,http://update7272.com/update/9268,phishing,0.5,2026-05-04
6375,http://suspicious7312.net/update/7315,phishing,0.192,2023-12-11
6376,http://suspicious2175.info/user/2461,benign,0.057,2024-01-21
6377,http://login453.com/home,phishing,0.344,2026-02-19
6378,http://malicious4740.info/download/331,benign,0.144,2024-12-09
6379,http://malicious7416.net/auth,benign,0.039,2024-02-29
6380,http://accounts2255.info/auth,phishing,0.272,2025-02-24
6381,http://login4546.com/secure,phishing,0.22,2025-10-31
6382,http://secure1747.net/auth/7671,benign,0.316,2023-12-14
6383,http://login5802.info/login,phishing,0.097,2024-05-14
6384,http://accounts8238.info/login,phishing,0.334,2024-12-04
6385,http://accounts1955.info/user,phishing,0.579,2025-10-29
6386,http://service4024.net/download,benign,0.016,2025-03-19
6387,http://malicious6302.org/update,phishing,0.224,2025-07-26
6388,http://service4097.net/download,phishing,0.685,2026-02-03
6389,http://suspicious1041.com/home,phishing,0.071,2024-10-19
6390,http://malicious4651.com/secure,benign,0.092,2024-05-02
6391,http://suspicious8329.info/secure/9051,benign,0.118,2024-09-30
6392,http://login7364.com/login,phishing,0.536,2025-08-26
6393,http://secure2201.com/home/1044,phishing,0.272,2026-03-07
6394,http://service1267.info/auth,phishing,0.291,2025-07-28
6395,http://malicious7782.net/auth/4416,phishing,0.086,2024-04-22
6396,http://service2219.net/reset,benign,0.091,2026-02-05
6397,http://portal5431.net/auth,benign,0.087,2026-01-07
6398,http://update9334.com/auth,benign,0.085,2025-09-14
6399,http://login2509.com/secure,benign,0.012,2025-11-03
6400,http://suspicious5931.net/user,benign,0.194,2025-10-04
6401,http://accounts6701.info/login,benign,0.075,2024-11-04
6402,http://suspicious1658.com/auth,phishing,0.542,2024-11-14
6403,http://secure2227.com/download,phishing,0.114,2024-05-20
6404,http://portal228.org/login/8808,benign,0.067,2024-07-06
6405,http://malicious7035.net/update/6741,phishing,0.304,2024-06-15
6406,http://benign5275.com/download,phishing,0.268,2024-10-15
6407,http://secure463.com/secure,benign,0.058,2025-03-27
6408,http://service5829.com/auth,benign,0.029,2025-01-11
6409,http://update7349.net/auth,benign,0.048,2024-03-22
6410,http://accounts2576.info/update,phishing,0.128,2025-11-01
6411,http://benign2222.net/secure,benign,0.07,2024-09-29
6412,http://login8630.net/login,phishing,0.636,2026-05-11
6413,http://update3210.net/home/7340,benign,0.118,2026-03-27
6414,http://login8595.info/user,benign,0.112,2024-04-05
6415,http://benign4877.info/update,benign,0.187,2024-12-30
6416,http://secure8441.info/secure,phishing,0.143,2025-09-18
6417,http://portal3498.com/home,phishing,0.271,2025-07-17
6418,http://portal4680.org/reset,benign,0.16,2025-01-06
6419,http://service4400.info/reset/9534,benign,0.036,2025-09-15
6420,http://accounts6201.info/login,phishing,0.351,2024-01-30
6421,http://login9317.com/download/7543,phishing,0.139,2025-03-08
6422,http://malicious7383.net/download,benign,0.009,2026-01-08
6423,http://suspicious5828.info/download,phishing,0.194,2025-09-07
6424,http://secure3502.com/user/8769,benign,0.05,2025-08-05
6425,http://login3991.org/download/6907,phishing,0.11,2025-11-06
6426,http://portal9055.com/download/6203,benign,0.1,2025-04-23
6427,http://login9337.info/user,benign,0.105,2025-11-27
6428,http://accounts1103.info/update/7,phishing,0.433,2024-08-24
6429,http://portal7830.info/secure,benign,0.1,2026-01-17
6430,http://secure2224.org/home,phishing,0.227,2026-02-03
6431,http://update2608.net/user/5718,benign,0.006,2026-02-10
6432,http://login4310.info/secure/5273,benign,0.296,2026-03-01
6433,http://suspicious5761.info/download,phishing,0.095,2025-12-15
6434,http://malicious1968.org/reset,benign,0.009,2024-06-03
6435,http://portal4796.com/home,benign,0.008,2025-09-19
6436,http://benign3330.com/user/5164,phishing,0.597,2025-11-09
6437,http://malicious1913.com/home,benign,0.066,2025-06-09
6438,http://malicious6225.org/download,benign,0.026,2025-06-29
6439,http://secure5961.com/download,phishing,0.322,2024-12-11
6440,http://update6235.com/auth/3378,phishing,0.27,2025-02-08
6441,http://portal8851.info/user/8096,benign,0.124,2025-10-25
6442,http://secure4483.org/auth/5481,benign,0.01,2024-11-18
6443,http://service6291.net/download,benign,0.304,2024-09-06
6444,http://portal8548.info/secure,phishing,0.257,2025-03-19
6445,http://service8197.net/home,benign,0.184,2025-07-13
6446,http://accounts8046.com/auth,benign,0.187,2024-07-03
6447,http://accounts3629.net/download/6100,phishing,0.29,2026-04-22
6448,http://benign7321.com/reset/6963,benign,0.141,2026-01-24
6449,http://secure6494.org/home/4380,phishing,0.449,2024-08-18
6450,http://secure1289.net/secure,benign,0.121,2026-02-18
6451,http://service4017.org/download,phishing,0.77,2026-03-04
6452,http://update8248.org/login,phishing,0.705,2025-01-22
6453,http://update5084.org/reset,benign,0.003,2024-09-29
6454,http://update4850.net/reset,phishing,0.231,2026-01-26
6455,http://portal3593.org/home/284,phishing,0.075,2024-11-03
6456,http://malicious9003.org/update/3359,benign,0.051,2026-05-09
6457,http://malicious5993.com/auth/2340,phishing,0.548,2025-08-28
6458,http://secure1187.info/user,benign,0.023,2026-05-02
6459,http://accounts2093.org/home,benign,0.14,2026-01-30
6460,http://secure2004.info/auth,benign,0.058,2024-11-03
6461,http://secure2164.net/login,benign,0.03,2024-04-05
6462,http://malicious4954.net/update,benign,0.17,2023-12-20
6463,http://login3112.com/update,phishing,0.485,2025-05-03
6464,http://accounts9646.info/download,phishing,0.216,2024-09-06
6465,http://portal770.com/auth/9866,phishing,0.282,2025-08-11
6466,http://secure459.com/reset,phishing,0.242,2024-04-30
6467,http://malicious8971.net/update,benign,0.092,2025-03-19
6468,http://update8050.com/home,phishing,0.567,2024-09-15
6469,http://accounts5064.com/user/5015,phishing,0.573,2024-02-13
6470,http://update3925.info/secure/6064,phishing,0.064,2023-12-30
6471,http://suspicious6965.net/secure/8347,phishing,0.521,2025-09-19
6472,http://malicious7508.org/secure,phishing,0.443,2025-10-08
6473,http://service616.org/auth/1407,phishing,0.179,2024-11-08
6474,http://update3325.info/home,benign,0.038,2025-05-01
6475,http://login1461.net/reset/3697,phishing,0.752,2024-01-09
6476,http://benign7055.com/home,phishing,0.038,2024-10-27
6477,http://update5685.com/home/5594,phishing,0.164,2024-01-28
6478,http://update533.org/login/7598,phishing,0.342,2026-02-14
6479,http://benign8118.info/update,phishing,0.35,2026-02-02
6480,http://login8172.org/secure,benign,0.014,2025-01-12
6481,http://suspicious2260.info/login,phishing,0.466,2024-09-22
6482,http://malicious5375.org/update,phishing,0.376,2025-06-14
6483,http://login8229.info/home,benign,0.016,2025-12-02
6484,http://suspicious3322.com/login/5977,benign,0.092,2026-02-19
6485,http://suspicious6722.info/auth,phishing,0.041,2026-05-11
6486,http://secure3794.info/update,benign,0.136,2026-03-14
6487,http://secure6878.net/download/9899,phishing,0.39,2024-12-29
6488,http://suspicious5136.com/home,benign,0.009,2023-11-30
6489,http://accounts4260.org/reset,benign,0.055,2024-08-06
6490,http://portal2833.info/user,phishing,0.343,2024-08-03
6491,http://login9168.org/download,benign,0.063,2024-03-02
6492,http://accounts5068.com/home,phishing,0.774,2024-12-02
6493,http://service3604.com/auth/1114,phishing,0.133,2025-12-28
6494,http://malicious7733.com/user,phishing,0.191,2024-05-14
6495,http://login7062.org/secure/4237,benign,0.042,2026-04-18
6496,http://suspicious5565.net/download/7670,phishing,0.705,2024-05-12
6497,http://benign4.org/login,benign,0.065,2024-05-01
6498,http://secure694.net/login/791,benign,0.019,2024-04-17
6499,http://accounts977.net/reset,benign,0.016,2024-05-27
6500,http://secure1512.info/reset,phishing,0.078,2025-06-15
6501,http://benign3037.net/download,phishing,0.638,2024-02-17
6502,http://benign7932.com/secure,benign,0.067,2025-01-18
6503,http://service1793.org/auth,phishing,0.471,2025-01-23
6504,http://update3423.com/auth,benign,0.068,2025-05-12
6505,http://suspicious3254.org/update/4504,phishing,0.251,2023-12-02
6506,http://benign3914.org/reset,phishing,0.536,2025-06-09
6507,http://login7263.net/download,benign,0.209,2024-01-29
6508,http://suspicious9939.net/reset/8097,phishing,0.627,2024-08-18
6509,http://secure9064.org/secure,phishing,0.191,2025-05-24
6510,http://benign2756.info/login,benign,0.042,2025-11-07
6511,http://update1621.net/auth,benign,0.011,2024-04-26
6512,http://portal7409.info/login,phishing,0.546,2024-12-06
6513,http://update5295.info/reset/2945,phishing,0.095,2026-01-30
6514,http://accounts96.net/reset/6251,benign,0.023,2025-08-20
6515,http://malicious2350.org/reset,benign,0.175,2024-02-02
6516,http://benign2002.org/download/2247,phishing,0.114,2025-11-13
6517,http://secure6086.org/login,benign,0.021,2024-06-10
6518,http://accounts2749.org/home,benign,0.024,2024-06-09
6519,http://login8487.net/download,phishing,0.182,2025-03-23
6520,http://accounts1424.info/update,phishing,0.367,2025-12-13
6521,http://secure3587.org/update,benign,0.092,2025-08-04
6522,http://benign2221.org/user,phishing,0.25,2026-01-12
6523,http://accounts9528.com/login,benign,0.027,2026-03-22
6524,http://secure4134.org/reset,phishing,0.114,2025-06-22
6525,http://benign175.org/update/6148,phishing,0.35,2024-01-06
6526,http://secure5950.net/home,phishing,0.04,2025-08-20
6527,http://accounts5220.info/reset,phishing,0.691,2024-07-28
6528,http://secure7751.net/secure,benign,0.108,2026-01-29
6529,http://service5296.info/update,phishing,0.324,2024-10-18
6530,http://login6445.net/home,benign,0.05,2024-04-02
6531,http://suspicious8014.net/download,phishing,0.392,2025-04-14
6532,http://suspicious2503.org/update/8665,phishing,0.443,2023-12-11
6533,http://secure9728.info/update/3398,benign,0.087,2023-12-02
6534,http://suspicious5020.org/update,benign,0.019,2025-08-30
6535,http://benign650.info/download,benign,0.027,2025-08-10
6536,http://malicious2924.com/user/6041,phishing,0.239,2024-01-19
6537,http://login7124.info/secure,benign,0.025,2024-05-09
6538,http://service8531.info/reset/2526,benign,0.182,2026-01-30
6539,http://suspicious9489.org/secure,benign,0.042,2025-09-05
6540,http://secure7302.net/home,phishing,0.222,2025-02-12
6541,http://suspicious2874.info/reset,phishing,0.442,2026-01-29
6542,http://update3013.info/update,phishing,0.189,2025-06-05
6543,http://secure8350.com/user,phishing,0.131,2026-02-08
6544,http://portal9164.org/reset,benign,0.049,2025-01-15
6545,http://portal7482.com/update/5688,benign,0.173,2024-10-24
6546,http://accounts2759.net/user,benign,0.026,2024-09-12
6547,http://suspicious8048.info/login/5522,phishing,0.136,2024-04-09
6548,http://login480.info/update,benign,0.111,2025-09-07
6549,http://login2910.com/secure,benign,0.041,2025-10-14
6550,http://login7000.com/login,phishing,0.367,2024-10-16
6551,http://update2998.org/login,benign,0.201,2024-12-13
6552,http://benign6782.org/user,phishing,0.449,2025-09-22
6553,http://suspicious773.net/secure/7545,benign,0.012,2026-05-01
6554,http://login9001.org/login,benign,0.001,2025-01-25
6555,http://service7703.net/auth,phishing,0.242,2026-01-27
6556,http://service1958.org/login,benign,0.011,2025-09-10
6557,http://malicious6268.net/secure/8363,benign,0.034,2026-04-18
6558,http://portal6628.info/download/2519,benign,0.303,2024-03-02
6559,http://update6279.net/download,phishing,0.266,2024-04-11
6560,http://login5764.info/auth,phishing,0.227,2024-01-05
6561,http://portal4188.net/user,phishing,0.566,2026-03-27
6562,http://benign2481.org/update/5032,benign,0.03,2024-11-29
6563,http://secure4080.org/login/5354,benign,0.043,2024-01-22
6564,http://benign7900.info/user/9236,benign,0.1,2023-12-07
6565,http://suspicious312.com/home,phishing,0.152,2025-06-30
6566,http://portal3784.com/reset/2717,benign,0.242,2024-03-29
6567,http://update4484.com/update/1840,phishing,0.436,2024-07-06
6568,http://suspicious680.net/reset,phishing,0.477,2024-09-04
6569,http://accounts7903.org/reset,phishing,0.262,2024-03-15
6570,http://accounts1529.com/reset,benign,0.033,2025-06-03
6571,http://secure3893.net/home/2316,benign,0.091,2025-05-04
6572,http://login436.net/reset,phishing,0.25,2025-01-08
6573,http://service5714.net/download,phishing,0.183,2026-02-17
6574,http://portal2684.org/home/9403,phishing,0.332,2025-04-16
6575,http://portal4819.info/download,benign,0.033,2024-11-20
6576,http://login4298.org/auth/540,phishing,0.289,2025-07-25
6577,http://malicious8476.com/update/3233,phishing,0.189,2026-04-05
6578,http://update5038.org/user,benign,0.121,2024-12-10
6579,http://secure3465.com/download,phishing,0.133,2023-12-04
6580,http://accounts8679.com/secure/7089,phishing,0.419,2025-11-12
6581,http://accounts9284.org/auth,phishing,0.104,2025-02-11
6582,http://secure3487.info/home,phishing,0.177,2024-06-14
6583,http://login8654.info/auth,phishing,0.097,2025-06-14
6584,http://suspicious3016.com/login,phishing,0.373,2024-06-07
6585,http://secure9859.net/user,benign,0.048,2024-11-13
6586,http://portal1325.org/secure,phishing,0.225,2025-02-01
6587,http://accounts8401.info/update/8233,phishing,0.304,2025-09-11
6588,http://service814.info/download,phishing,0.128,2025-02-08
6589,http://malicious916.info/secure,phishing,0.286,2025-01-13
6590,http://login865.com/update/1486,phishing,0.266,2024-03-10
6591,http://login1563.com/home,phishing,0.278,2024-10-06
6592,http://secure6837.com/download,phishing,0.619,2025-07-21
6593,http://portal2929.net/secure/9338,phishing,0.266,2024-05-02
6594,http://benign9979.info/download,phishing,0.343,2024-04-12
6595,http://portal1334.org/auth,benign,0.096,2024-04-18
6596,http://service9026.com/home,phishing,0.107,2026-01-27
6597,http://suspicious6001.info/secure,phishing,0.587,2026-05-10
6598,http://update3508.net/reset,phishing,0.203,2025-01-05
6599,http://portal9484.info/auth/6764,phishing,0.565,2024-05-05
6600,http://update8864.org/home,phishing,0.315,2024-11-05
6601,http://service2755.info/auth/6285,phishing,0.805,2024-01-08
6602,http://malicious5987.org/secure/1026,phishing,0.508,2025-09-28
6603,http://benign9896.info/auth,benign,0.101,2024-04-08
6604,http://login8322.info/auth,benign,0.08,2025-03-06
6605,http://malicious4449.com/reset,benign,0.126,2026-05-01
6606,http://malicious5751.net/login,benign,0.092,2025-08-02
6607,http://suspicious1113.net/download,phishing,0.502,2024-05-23
6608,http://benign9865.net/reset,phishing,0.185,2025-10-07
6609,http://accounts7339.org/download/200,benign,0.034,2023-12-12
6610,http://portal2634.org/home,benign,0.073,2026-04-14
6611,http://malicious5649.info/home/1922,benign,0.123,2024-04-08
6612,http://accounts3380.com/auth/7305,phishing,0.211,2025-12-25
6613,http://accounts6368.org/login,phishing,0.326,2023-12-26
6614,http://suspicious9804.net/reset/8108,phishing,0.122,2025-11-26
6615,http://suspicious960.com/auth/689,phishing,0.357,2025-03-22
6616,http://secure4291.info/auth/8171,phishing,0.363,2025-10-29
6617,http://update8401.net/secure/755,benign,0.032,2025-02-22
6618,http://service6553.info/update,benign,0.011,2024-08-13
6619,http://accounts2394.org/update,benign,0.009,2024-02-16
6620,http://secure857.org/reset,benign,0.197,2025-06-20
6621,http://accounts3488.com/login,benign,0.012,2024-05-27
6622,http://portal5113.org/user/637,benign,0.09,2023-12-26
6623,http://update2720.net/user,phishing,0.216,2025-12-17
6624,http://update6608.com/secure,benign,0.114,2025-08-14
6625,http://malicious4459.org/reset,benign,0.035,2023-12-31
6626,http://update4790.net/auth,benign,0.093,2024-06-03
6627,http://accounts7709.net/user,benign,0.028,2025-08-23
6628,http://benign8058.info/download/5733,benign,0.009,2025-06-11
6629,http://service7598.net/home,phishing,0.445,2025-05-28
6630,http://login8166.org/secure,phishing,0.337,2025-12-11
6631,http://malicious8774.com/auth,benign,0.165,2026-04-23
6632,http://service6338.net/login,phishing,0.664,2024-03-05
6633,http://login4006.net/auth,phishing,0.489,2025-09-06
6634,http://accounts3546.com/auth/454,benign,0.152,2025-07-25
6635,http://malicious4389.com/reset/4515,phishing,0.44,2025-05-05
