id,app,permission,granted,permission_type,requested_date,app_version
4017,com.example.app1255,READ_SMS,False,signature,2021-04-20,4.7.76
4018,com.example.app880,INTERNET,True,dangerous,2026-04-05,3.3.61
4019,com.example.app1999,INTERNET,False,signature,2023-02-06,3.10.84
4020,com.example.app4223,ACCESS_FINE_LOCATION,True,signature,2023-12-05,4.7.68
4021,com.example.app4811,CAMERA,False,normal,2024-11-28,2.6.48
4022,com.example.app2658,RECORD_AUDIO,False,dangerous,2024-10-11,3.0.49
4023,com.example.app2522,CAMERA,True,signature,2023-08-01,4.7.41
4024,com.example.app2325,INTERNET,True,normal,2021-01-18,2.11.46
4025,com.example.app370,RECORD_AUDIO,True,signature,2025-08-28,2.1.92
4026,com.example.app4472,READ_CONTACTS,True,signature,2024-01-25,3.1.77
4027,com.example.app606,CAMERA,True,dangerous,2024-08-09,1.10.41
4028,com.example.app3083,RECORD_AUDIO,True,dangerous,2025-12-21,3.6.72
4029,com.example.app3877,READ_SMS,False,signature,2025-07-08,4.11.70
4030,com.example.app2993,READ_SMS,False,normal,2024-11-26,2.6.98
4031,com.example.app4021,INTERNET,True,signature,2022-12-20,4.4.43
4032,com.example.app1622,ACCESS_FINE_LOCATION,True,normal,2023-05-30,4.3.18
4033,com.example.app2142,READ_SMS,False,normal,2023-05-03,2.11.69
4034,com.example.app4145,ACCESS_FINE_LOCATION,True,normal,2022-07-08,4.3.57
4035,com.example.app3641,READ_CONTACTS,True,signature,2022-03-27,1.9.10
4036,com.example.app1809,READ_SMS,True,signature,2023-12-21,2.9.56
4037,com.example.app1342,ACCESS_FINE_LOCATION,True,normal,2025-10-25,1.8.51
4038,com.example.app3110,ACCESS_FINE_LOCATION,True,signature,2023-06-09,2.3.84
4039,com.example.app4159,READ_SMS,False,dangerous,2023-07-31,1.7.52
4040,com.example.app3181,INTERNET,True,dangerous,2025-07-01,1.12.66
4041,com.example.app2819,INTERNET,True,normal,2024-06-09,4.1.81
4042,com.example.app4720,RECORD_AUDIO,False,dangerous,2023-12-22,2.10.39
4043,com.example.app2616,INTERNET,True,signature,2021-08-30,2.3.82
4044,com.example.app2967,ACCESS_FINE_LOCATION,True,normal,2025-07-07,4.5.84
4045,com.example.app702,CAMERA,False,dangerous,2023-04-02,1.7.23
4046,com.example.app146,INTERNET,True,normal,2024-04-20,3.1.41
4047,com.example.app3302,RECORD_AUDIO,True,signature,2026-03-15,4.12.15
4048,com.example.app1161,INTERNET,True,normal,2023-02-16,1.2.21
4049,com.example.app3665,RECORD_AUDIO,True,normal,2022-06-14,4.11.8
4050,com.example.app312,READ_SMS,True,normal,2022-06-19,2.3.5
4051,com.example.app3401,READ_CONTACTS,True,signature,2026-03-02,4.8.82
4052,com.example.app759,RECORD_AUDIO,True,signature,2022-06-17,3.2.87
4053,com.example.app4837,ACCESS_FINE_LOCATION,True,signature,2021-08-22,2.9.27
4054,com.example.app4194,READ_CONTACTS,True,normal,2025-10-05,3.7.9
4055,com.example.app381,READ_SMS,True,dangerous,2024-05-18,2.6.14
4056,com.example.app699,CAMERA,True,normal,2023-01-31,2.11.63
4057,com.example.app1563,RECORD_AUDIO,False,dangerous,2024-05-10,1.11.23
4058,com.example.app760,CAMERA,True,dangerous,2022-01-24,3.11.64
4059,com.example.app4431,CAMERA,True,normal,2022-09-06,2.6.29
4060,com.example.app1189,READ_CONTACTS,False,dangerous,2024-05-09,4.3.75
4061,com.example.app4742,ACCESS_FINE_LOCATION,True,dangerous,2022-05-31,3.0.30
4062,com.example.app4855,RECORD_AUDIO,False,signature,2023-01-26,4.8.50
4063,com.example.app2068,READ_SMS,True,dangerous,2021-05-18,1.3.86
4064,com.example.app3253,READ_CONTACTS,True,normal,2024-08-17,1.11.99
4065,com.example.app3469,RECORD_AUDIO,True,normal,2026-01-18,1.2.95
4066,com.example.app1403,ACCESS_FINE_LOCATION,True,signature,2020-12-23,3.4.18
4067,com.example.app3457,RECORD_AUDIO,False,signature,2023-01-03,1.2.77
4068,com.example.app1353,INTERNET,True,dangerous,2023-12-22,1.0.80
4069,com.example.app144,RECORD_AUDIO,True,normal,2025-06-23,2.4.5
4070,com.example.app1923,RECORD_AUDIO,True,dangerous,2023-06-15,2.10.81
4071,com.example.app339,READ_CONTACTS,False,normal,2021-10-21,2.9.11
4072,com.example.app853,INTERNET,False,dangerous,2024-07-08,4.8.4
4073,com.example.app809,ACCESS_FINE_LOCATION,True,normal,2024-09-23,4.3.47
4074,com.example.app36,INTERNET,False,dangerous,2025-04-18,1.5.32
4075,com.example.app125,RECORD_AUDIO,True,signature,2026-03-26,2.2.36
4076,com.example.app4849,INTERNET,True,dangerous,2025-02-14,1.1.68
4077,com.example.app1654,ACCESS_FINE_LOCATION,True,normal,2025-07-14,4.2.19
4078,com.example.app1098,READ_CONTACTS,False,normal,2025-02-16,2.10.72
4079,com.example.app4970,INTERNET,True,signature,2021-10-17,1.5.88
4080,com.example.app2939,CAMERA,True,signature,2022-08-21,1.9.29
4081,com.example.app4103,READ_SMS,True,normal,2024-11-14,4.10.66
4082,com.example.app1209,INTERNET,False,signature,2023-09-26,3.10.42
4083,com.example.app2897,RECORD_AUDIO,False,dangerous,2025-10-23,1.4.43
4084,com.example.app2704,CAMERA,False,dangerous,2025-01-25,4.8.65
4085,com.example.app1883,READ_SMS,True,normal,2021-03-02,2.12.27
4086,com.example.app1595,CAMERA,True,signature,2024-11-29,4.6.31
4087,com.example.app4266,ACCESS_FINE_LOCATION,True,normal,2024-04-22,3.12.49
4088,com.example.app700,CAMERA,True,signature,2025-09-03,2.6.54
4089,com.example.app4669,RECORD_AUDIO,True,normal,2023-09-15,4.1.82
4090,com.example.app2396,READ_CONTACTS,True,normal,2022-06-05,4.3.18
4091,com.example.app3912,ACCESS_FINE_LOCATION,True,signature,2021-10-23,3.0.39
4092,com.example.app2155,CAMERA,False,dangerous,2025-05-08,2.10.8
4093,com.example.app377,READ_CONTACTS,True,dangerous,2024-05-26,1.7.79
4094,com.example.app3072,READ_CONTACTS,True,signature,2025-05-17,3.6.64
4095,com.example.app3176,READ_SMS,False,normal,2025-01-26,1.4.36
4096,com.example.app3509,READ_SMS,True,signature,2025-12-01,4.2.95
4097,com.example.app1737,ACCESS_FINE_LOCATION,True,dangerous,2023-03-17,4.8.54
4098,com.example.app1750,READ_SMS,True,signature,2025-01-06,1.8.16
4099,com.example.app2581,INTERNET,False,normal,2025-10-04,4.0.67
4100,com.example.app2314,READ_SMS,False,normal,2023-10-31,2.6.21
4101,com.example.app54,RECORD_AUDIO,True,dangerous,2025-11-12,4.2.18
4102,com.example.app4380,READ_SMS,True,normal,2023-10-04,4.1.53
4103,com.example.app1655,CAMERA,True,signature,2024-10-06,1.7.35
4104,com.example.app1185,READ_SMS,True,signature,2024-07-14,4.5.82
4105,com.example.app4851,READ_CONTACTS,True,signature,2021-02-03,3.10.36
4106,com.example.app549,CAMERA,True,signature,2022-08-12,2.1.49
4107,com.example.app4822,READ_CONTACTS,True,signature,2022-10-12,3.4.90
4108,com.example.app919,CAMERA,True,dangerous,2023-08-20,3.11.59
4109,com.example.app3413,INTERNET,True,normal,2023-05-26,2.1.11
4110,com.example.app1855,READ_SMS,False,normal,2023-06-10,4.7.39
4111,com.example.app1607,CAMERA,True,signature,2024-07-27,3.11.13
4112,com.example.app4821,RECORD_AUDIO,True,normal,2024-12-22,3.9.45
4113,com.example.app4979,ACCESS_FINE_LOCATION,False,normal,2023-11-03,3.1.11
4114,com.example.app4637,READ_SMS,True,signature,2021-09-05,2.11.46
4115,com.example.app2228,CAMERA,True,dangerous,2022-02-02,2.1.54
4116,com.example.app825,READ_CONTACTS,True,dangerous,2025-05-12,2.11.32
4117,com.example.app133,INTERNET,False,signature,2021-11-01,3.11.84
4118,com.example.app1280,READ_CONTACTS,True,normal,2023-03-16,1.5.55
4119,com.example.app2375,CAMERA,True,normal,2023-01-30,4.10.21
4120,com.example.app1506,CAMERA,False,normal,2024-02-18,1.9.92
4121,com.example.app2315,ACCESS_FINE_LOCATION,True,signature,2025-07-17,4.9.30
4122,com.example.app4176,READ_CONTACTS,True,signature,2026-03-31,4.6.40
4123,com.example.app1591,RECORD_AUDIO,False,signature,2022-06-02,1.0.48
4124,com.example.app3735,CAMERA,False,normal,2024-05-12,2.5.12
4125,com.example.app2779,INTERNET,False,normal,2024-09-04,2.10.17
4126,com.example.app4209,READ_SMS,True,signature,2024-06-01,3.0.82
4127,com.example.app1015,READ_SMS,True,normal,2024-10-05,3.6.91
4128,com.example.app3230,RECORD_AUDIO,True,normal,2025-09-03,2.5.8
4129,com.example.app4766,INTERNET,True,normal,2022-11-01,2.4.61
4130,com.example.app690,READ_SMS,False,signature,2022-11-27,2.5.84
4131,com.example.app86,ACCESS_FINE_LOCATION,True,dangerous,2026-01-28,1.3.97
4132,com.example.app681,INTERNET,False,dangerous,2022-06-02,4.3.40
4133,com.example.app840,INTERNET,True,dangerous,2022-05-02,2.7.21
4134,com.example.app2300,READ_SMS,False,signature,2021-09-21,1.4.77
4135,com.example.app1047,READ_CONTACTS,True,signature,2023-05-24,1.6.5
4136,com.example.app3366,READ_SMS,True,signature,2025-08-12,1.0.73
4137,com.example.app2931,ACCESS_FINE_LOCATION,False,signature,2024-12-17,4.7.0
4138,com.example.app885,READ_SMS,False,normal,2025-03-09,2.5.52
4139,com.example.app4147,INTERNET,False,dangerous,2025-12-05,1.11.68
4140,com.example.app2113,READ_SMS,False,signature,2024-10-29,1.0.69
4141,com.example.app4531,INTERNET,True,normal,2023-02-18,3.7.3
4142,com.example.app116,INTERNET,True,dangerous,2021-01-31,3.4.10
4143,com.example.app3849,ACCESS_FINE_LOCATION,True,normal,2021-09-20,3.1.88
4144,com.example.app1458,READ_SMS,True,dangerous,2022-01-07,1.7.61
4145,com.example.app2280,INTERNET,False,normal,2021-03-08,3.11.12
4146,com.example.app4324,READ_SMS,False,signature,2021-10-11,4.4.9
4147,com.example.app548,ACCESS_FINE_LOCATION,True,signature,2022-05-04,3.5.71
4148,com.example.app1634,READ_CONTACTS,False,signature,2022-12-24,4.9.14
4149,com.example.app1520,ACCESS_FINE_LOCATION,True,signature,2025-04-17,2.6.24
4150,com.example.app2138,CAMERA,False,normal,2021-09-19,2.10.37
4151,com.example.app1245,INTERNET,True,dangerous,2023-08-26,2.9.58
4152,com.example.app4088,RECORD_AUDIO,True,signature,2024-03-20,1.4.13
4153,com.example.app965,ACCESS_FINE_LOCATION,True,normal,2022-08-24,1.9.40
4154,com.example.app2957,RECORD_AUDIO,True,normal,2023-09-11,3.6.28
4155,com.example.app5,INTERNET,True,normal,2024-11-17,3.4.99
4156,com.example.app2398,READ_SMS,True,dangerous,2023-02-18,2.7.33
4157,com.example.app486,INTERNET,True,normal,2020-12-23,1.6.43
4158,com.example.app2485,CAMERA,True,normal,2022-05-25,2.5.89
4159,com.example.app4103,READ_CONTACTS,True,signature,2021-12-09,2.12.47
4160,com.example.app2900,RECORD_AUDIO,True,signature,2025-02-24,2.2.4
4161,com.example.app2128,RECORD_AUDIO,True,normal,2020-12-04,3.12.21
4162,com.example.app1593,RECORD_AUDIO,True,normal,2021-01-14,2.10.11
4163,com.example.app3163,INTERNET,True,normal,2023-01-01,4.5.10
4164,com.example.app2695,ACCESS_FINE_LOCATION,False,signature,2024-09-17,2.6.11
4165,com.example.app4956,READ_CONTACTS,False,signature,2021-01-16,2.7.75
4166,com.example.app423,INTERNET,True,normal,2024-09-13,1.10.43
4167,com.example.app1446,READ_SMS,True,normal,2023-09-19,2.4.80
4168,com.example.app540,RECORD_AUDIO,True,dangerous,2022-07-21,4.0.70
4169,com.example.app757,READ_CONTACTS,False,dangerous,2022-03-29,4.8.72
4170,com.example.app1439,READ_SMS,False,dangerous,2025-09-24,4.8.20
4171,com.example.app3421,INTERNET,True,normal,2022-11-28,1.11.66
4172,com.example.app3971,ACCESS_FINE_LOCATION,True,dangerous,2021-06-15,2.5.4
4173,com.example.app751,ACCESS_FINE_LOCATION,True,dangerous,2025-07-09,2.7.67
4174,com.example.app3651,CAMERA,True,signature,2023-10-23,2.12.34
4175,com.example.app4706,READ_CONTACTS,True,dangerous,2023-08-14,3.1.34
4176,com.example.app3475,READ_CONTACTS,True,normal,2020-12-16,4.2.11
4177,com.example.app1125,RECORD_AUDIO,False,signature,2022-09-11,2.0.72
4178,com.example.app1069,ACCESS_FINE_LOCATION,True,normal,2024-06-16,1.10.31
4179,com.example.app330,READ_CONTACTS,False,normal,2023-04-23,1.3.87
4180,com.example.app1386,INTERNET,True,signature,2025-05-19,1.11.92
4181,com.example.app2088,RECORD_AUDIO,False,signature,2025-07-01,4.10.50
4182,com.example.app4433,RECORD_AUDIO,True,normal,2024-04-28,4.10.88
4183,com.example.app2501,READ_SMS,True,dangerous,2024-03-26,3.6.76
4184,com.example.app3386,CAMERA,True,dangerous,2026-03-17,3.9.89
4185,com.example.app2182,ACCESS_FINE_LOCATION,True,signature,2022-11-08,1.9.91
4186,com.example.app4414,INTERNET,True,dangerous,2022-09-30,2.0.75
4187,com.example.app1367,READ_CONTACTS,True,normal,2021-11-28,3.3.81
4188,com.example.app1014,READ_CONTACTS,False,normal,2023-02-21,4.10.88
4189,com.example.app2726,CAMERA,True,normal,2024-12-07,2.4.85
4190,com.example.app1242,READ_CONTACTS,True,normal,2024-03-02,4.6.59
4191,com.example.app4811,INTERNET,True,dangerous,2021-11-09,1.3.18
4192,com.example.app4302,INTERNET,True,dangerous,2021-08-23,1.5.46
4193,com.example.app786,ACCESS_FINE_LOCATION,True,normal,2023-10-01,2.3.67
4194,com.example.app969,READ_SMS,True,signature,2022-09-13,2.2.46
4195,com.example.app1555,CAMERA,True,signature,2021-03-29,2.1.22
4196,com.example.app2511,RECORD_AUDIO,True,signature,2022-11-01,3.6.17
4197,com.example.app1191,RECORD_AUDIO,True,dangerous,2023-01-20,2.6.63
4198,com.example.app1755,RECORD_AUDIO,True,dangerous,2026-05-13,2.0.8
4199,com.example.app3573,READ_SMS,False,dangerous,2022-08-20,3.12.0
4200,com.example.app323,READ_CONTACTS,True,dangerous,2021-08-17,1.7.65
4201,com.example.app2675,ACCESS_FINE_LOCATION,False,signature,2022-05-20,2.7.0
4202,com.example.app3147,READ_CONTACTS,True,normal,2022-10-22,1.8.61
4203,com.example.app3353,INTERNET,True,dangerous,2026-03-21,1.9.60
4204,com.example.app2780,ACCESS_FINE_LOCATION,True,signature,2022-07-30,3.12.91
4205,com.example.app4315,READ_SMS,False,normal,2024-04-15,1.12.41
4206,com.example.app1001,READ_CONTACTS,True,signature,2024-01-02,4.7.65
4207,com.example.app1384,ACCESS_FINE_LOCATION,True,signature,2022-08-19,2.9.39
4208,com.example.app3612,RECORD_AUDIO,True,dangerous,2022-03-12,3.12.70
4209,com.example.app2694,CAMERA,True,signature,2025-05-04,1.3.34
4210,com.example.app1078,CAMERA,False,dangerous,2024-05-18,1.11.11
4211,com.example.app4442,CAMERA,True,dangerous,2024-06-22,1.4.70
4212,com.example.app1654,INTERNET,False,normal,2021-06-30,1.10.40
4213,com.example.app4393,READ_CONTACTS,True,signature,2020-12-21,4.8.99
4214,com.example.app4081,READ_SMS,False,signature,2025-10-14,3.6.23
4215,com.example.app1813,RECORD_AUDIO,True,normal,2024-01-18,2.8.17
4216,com.example.app3746,READ_SMS,True,signature,2023-03-01,1.6.14
4217,com.example.app2874,INTERNET,True,dangerous,2021-04-10,4.11.72
4218,com.example.app1295,INTERNET,False,normal,2022-05-05,4.12.93
4219,com.example.app1480,INTERNET,False,signature,2022-12-12,2.1.54
4220,com.example.app1049,RECORD_AUDIO,True,dangerous,2020-11-25,2.1.73
4221,com.example.app1276,INTERNET,False,signature,2022-09-05,1.5.37
4222,com.example.app2440,ACCESS_FINE_LOCATION,True,signature,2021-07-05,1.5.13
4223,com.example.app682,RECORD_AUDIO,True,normal,2021-07-04,2.0.69
4224,com.example.app2432,READ_CONTACTS,False,signature,2021-10-28,1.9.70
4225,com.example.app380,CAMERA,True,normal,2026-01-02,2.1.62
4226,com.example.app4887,RECORD_AUDIO,True,signature,2024-04-09,3.11.23
4227,com.example.app3501,ACCESS_FINE_LOCATION,True,signature,2025-01-23,1.2.49
4228,com.example.app1635,INTERNET,True,signature,2023-04-28,3.9.69
4229,com.example.app2968,ACCESS_FINE_LOCATION,True,dangerous,2024-12-20,4.10.60
4230,com.example.app2174,CAMERA,True,dangerous,2024-10-01,2.9.53
4231,com.example.app4295,RECORD_AUDIO,True,normal,2024-09-10,2.5.46
4232,com.example.app2987,READ_CONTACTS,True,dangerous,2024-10-21,3.9.83
4233,com.example.app4022,RECORD_AUDIO,False,signature,2023-04-11,2.4.8
4234,com.example.app1615,READ_SMS,True,normal,2026-04-11,4.6.30
4235,com.example.app2285,CAMERA,True,signature,2025-12-11,1.10.90
4236,com.example.app1123,READ_SMS,True,dangerous,2024-06-17,1.11.94
4237,com.example.app939,READ_CONTACTS,False,dangerous,2022-08-20,1.8.5
4238,com.example.app1510,RECORD_AUDIO,True,signature,2023-09-15,2.2.70
4239,com.example.app601,RECORD_AUDIO,False,normal,2025-01-30,3.9.60
4240,com.example.app1745,RECORD_AUDIO,True,normal,2025-02-19,3.2.55
4241,com.example.app3426,ACCESS_FINE_LOCATION,True,signature,2023-01-01,2.7.51
4242,com.example.app2960,READ_SMS,True,signature,2023-03-15,1.10.54
4243,com.example.app2183,INTERNET,True,signature,2021-05-20,2.10.34
4244,com.example.app1268,READ_CONTACTS,False,normal,2022-06-28,1.10.43
4245,com.example.app1382,CAMERA,True,dangerous,2021-07-04,3.0.61
4246,com.example.app4789,RECORD_AUDIO,True,signature,2024-09-23,3.6.45
4247,com.example.app3815,INTERNET,True,dangerous,2025-12-07,4.12.80
4248,com.example.app2054,CAMERA,True,signature,2022-02-12,2.2.13
4249,com.example.app499,RECORD_AUDIO,True,signature,2021-09-04,2.12.10
4250,com.example.app226,CAMERA,False,signature,2026-03-29,1.10.28
4251,com.example.app4390,READ_CONTACTS,False,dangerous,2023-11-23,2.7.6
4252,com.example.app2870,INTERNET,True,normal,2021-05-14,2.7.3
4253,com.example.app2820,READ_CONTACTS,True,normal,2026-01-07,3.11.32
4254,com.example.app4820,RECORD_AUDIO,True,signature,2024-10-20,1.7.42
4255,com.example.app1657,READ_CONTACTS,True,signature,2024-01-28,3.1.29
4256,com.example.app4657,INTERNET,True,normal,2022-10-20,2.10.19
4257,com.example.app949,CAMERA,True,signature,2022-09-29,1.6.61
4258,com.example.app1766,READ_SMS,True,normal,2025-02-21,3.1.24
4259,com.example.app1380,READ_SMS,True,signature,2021-08-04,3.0.85
4260,com.example.app1241,RECORD_AUDIO,True,normal,2021-05-05,2.2.18
4261,com.example.app4026,READ_CONTACTS,False,dangerous,2025-04-22,1.1.21
4262,com.example.app4053,INTERNET,True,signature,2022-10-02,1.11.87
4263,com.example.app4266,INTERNET,True,dangerous,2024-01-27,1.11.0
4264,com.example.app2558,RECORD_AUDIO,True,dangerous,2024-07-27,4.3.20
4265,com.example.app4035,CAMERA,True,signature,2021-04-09,2.11.77
4266,com.example.app2349,RECORD_AUDIO,True,normal,2023-07-09,1.11.40
4267,com.example.app4423,READ_CONTACTS,False,signature,2020-12-10,4.4.82
4268,com.example.app3649,ACCESS_FINE_LOCATION,False,dangerous,2024-05-30,2.7.27
4269,com.example.app3109,RECORD_AUDIO,True,signature,2023-10-29,1.2.59
4270,com.example.app4690,RECORD_AUDIO,False,normal,2023-02-11,1.4.50
4271,com.example.app4961,CAMERA,True,normal,2023-06-07,3.11.90
4272,com.example.app2083,READ_CONTACTS,True,signature,2023-06-23,3.2.14
4273,com.example.app4426,CAMERA,True,dangerous,2022-04-24,3.0.88
4274,com.example.app2528,READ_CONTACTS,True,normal,2021-10-11,1.12.64
4275,com.example.app4835,INTERNET,True,dangerous,2023-11-09,3.3.11
4276,com.example.app822,CAMERA,False,signature,2022-03-28,4.8.97
4277,com.example.app3566,READ_SMS,True,normal,2022-02-21,2.9.32
4278,com.example.app4041,ACCESS_FINE_LOCATION,True,normal,2024-11-19,2.0.70
4279,com.example.app1800,READ_CONTACTS,False,dangerous,2025-01-08,3.2.87
4280,com.example.app2207,ACCESS_FINE_LOCATION,True,dangerous,2024-10-27,3.6.69
4281,com.example.app4556,INTERNET,False,dangerous,2024-08-09,1.4.81
4282,com.example.app677,RECORD_AUDIO,False,signature,2024-04-23,1.10.55
4283,com.example.app3537,READ_CONTACTS,True,dangerous,2023-03-02,4.7.49
4284,com.example.app4257,READ_CONTACTS,True,normal,2021-02-14,2.5.17
4285,com.example.app1788,CAMERA,True,signature,2022-09-28,4.0.85
4286,com.example.app3736,CAMERA,True,dangerous,2022-12-27,4.4.1
4287,com.example.app1903,CAMERA,True,signature,2022-06-09,4.4.74
4288,com.example.app269,READ_SMS,True,normal,2025-03-15,3.3.57
4289,com.example.app2555,ACCESS_FINE_LOCATION,False,signature,2025-10-29,3.0.1
4290,com.example.app2114,READ_SMS,True,signature,2022-04-03,4.7.60
4291,com.example.app4873,ACCESS_FINE_LOCATION,True,signature,2025-04-24,2.4.74
4292,com.example.app481,RECORD_AUDIO,True,dangerous,2023-05-25,3.10.96
4293,com.example.app1854,CAMERA,True,normal,2024-12-26,2.6.14
4294,com.example.app627,INTERNET,True,dangerous,2022-06-14,2.11.92
4295,com.example.app1381,READ_SMS,False,normal,2023-10-07,1.10.57
4296,com.example.app1434,READ_CONTACTS,False,dangerous,2024-08-28,1.8.47
4297,com.example.app4233,ACCESS_FINE_LOCATION,True,normal,2024-06-07,4.7.77
4298,com.example.app4987,ACCESS_FINE_LOCATION,True,signature,2023-08-26,4.6.58
4299,com.example.app4804,READ_CONTACTS,True,signature,2024-05-30,4.8.82
4300,com.example.app149,READ_CONTACTS,True,normal,2021-04-11,1.7.69
4301,com.example.app1681,CAMERA,True,signature,2023-09-02,4.7.29
4302,com.example.app4374,READ_SMS,True,signature,2025-10-19,2.9.62
4303,com.example.app948,READ_SMS,True,dangerous,2021-07-09,3.5.18
4304,com.example.app3990,CAMERA,False,signature,2024-12-18,1.6.4
4305,com.example.app4820,READ_CONTACTS,True,signature,2021-06-10,3.2.27
4306,com.example.app3659,ACCESS_FINE_LOCATION,False,dangerous,2023-10-01,3.4.15
4307,com.example.app641,ACCESS_FINE_LOCATION,False,dangerous,2026-03-02,2.10.62
4308,com.example.app572,READ_SMS,True,signature,2021-12-08,2.0.83
4309,com.example.app4527,READ_SMS,True,dangerous,2025-02-13,3.12.45
4310,com.example.app210,ACCESS_FINE_LOCATION,True,dangerous,2026-01-27,2.1.67
4311,com.example.app2906,RECORD_AUDIO,True,normal,2026-05-05,4.1.83
4312,com.example.app2122,RECORD_AUDIO,False,dangerous,2023-08-21,2.5.56
4313,com.example.app56,RECORD_AUDIO,True,dangerous,2025-10-11,1.1.66
4314,com.example.app2922,RECORD_AUDIO,True,dangerous,2025-08-20,1.3.41
4315,com.example.app1110,CAMERA,False,signature,2023-11-27,4.9.82
4316,com.example.app244,RECORD_AUDIO,True,signature,2025-11-12,3.4.31
4317,com.example.app133,CAMERA,True,dangerous,2025-05-08,1.7.47
4318,com.example.app3844,INTERNET,True,dangerous,2026-01-20,4.5.8
4319,com.example.app2592,ACCESS_FINE_LOCATION,True,signature,2023-09-24,2.7.94
4320,com.example.app3214,CAMERA,True,dangerous,2025-09-30,2.6.72
4321,com.example.app596,CAMERA,True,normal,2022-11-24,3.5.49
4322,com.example.app4522,CAMERA,False,dangerous,2022-04-27,4.4.14
4323,com.example.app4383,INTERNET,True,dangerous,2022-11-06,4.6.3
4324,com.example.app4566,ACCESS_FINE_LOCATION,True,normal,2026-05-14,3.2.97
4325,com.example.app2078,RECORD_AUDIO,True,signature,2022-10-30,4.11.15
4326,com.example.app3317,ACCESS_FINE_LOCATION,True,normal,2025-03-06,2.3.96
4327,com.example.app1015,READ_SMS,True,normal,2022-07-18,3.1.40
4328,com.example.app433,READ_SMS,False,normal,2026-03-05,2.10.44
4329,com.example.app3978,READ_CONTACTS,False,signature,2024-07-30,2.8.66
4330,com.example.app904,READ_SMS,True,normal,2025-09-06,1.2.32
4331,com.example.app3808,ACCESS_FINE_LOCATION,True,signature,2025-07-20,1.2.21
4332,com.example.app1217,INTERNET,False,dangerous,2024-01-21,4.3.0
4333,com.example.app4219,CAMERA,False,dangerous,2021-07-08,4.4.71
4334,com.example.app3145,CAMERA,False,signature,2023-12-07,4.0.57
4335,com.example.app3253,READ_SMS,True,signature,2024-04-12,3.0.34
4336,com.example.app458,INTERNET,True,normal,2021-02-25,1.8.52
4337,com.example.app1273,RECORD_AUDIO,True,normal,2024-01-04,4.10.9
4338,com.example.app1372,INTERNET,False,signature,2022-09-04,4.7.93
4339,com.example.app4479,ACCESS_FINE_LOCATION,True,normal,2024-08-04,3.3.52
4340,com.example.app664,INTERNET,True,normal,2023-05-11,3.1.47
4341,com.example.app3870,READ_SMS,True,normal,2021-03-01,1.6.52
4342,com.example.app4680,INTERNET,True,dangerous,2023-05-21,1.1.94
4343,com.example.app2830,RECORD_AUDIO,True,dangerous,2023-02-02,2.11.39
4344,com.example.app776,READ_SMS,False,normal,2021-09-06,1.10.17
4345,com.example.app458,READ_SMS,False,dangerous,2021-06-08,2.12.82
4346,com.example.app2884,CAMERA,False,signature,2021-05-19,1.2.97
4347,com.example.app139,READ_SMS,False,normal,2024-02-25,3.6.49
4348,com.example.app325,READ_SMS,True,normal,2021-07-07,2.6.90
4349,com.example.app3212,INTERNET,True,signature,2025-09-11,1.10.36
4350,com.example.app965,INTERNET,True,signature,2021-10-10,4.3.56
4351,com.example.app2215,READ_SMS,True,dangerous,2023-07-09,1.12.14
4352,com.example.app999,READ_CONTACTS,True,dangerous,2023-06-01,1.12.81
4353,com.example.app3947,CAMERA,True,normal,2024-11-18,1.6.78
4354,com.example.app2451,READ_SMS,True,signature,2024-11-20,3.4.22
4355,com.example.app2928,INTERNET,False,signature,2025-08-24,3.3.75
4356,com.example.app4865,INTERNET,True,signature,2022-01-14,1.6.42
4357,com.example.app4856,CAMERA,False,dangerous,2024-09-14,1.10.87
4358,com.example.app4239,ACCESS_FINE_LOCATION,False,normal,2023-01-18,3.7.23
4359,com.example.app4160,ACCESS_FINE_LOCATION,True,dangerous,2025-03-17,2.12.48
4360,com.example.app2576,ACCESS_FINE_LOCATION,True,signature,2022-03-23,1.12.80
4361,com.example.app2506,INTERNET,True,signature,2021-01-06,2.11.83
4362,com.example.app347,CAMERA,True,signature,2023-12-13,2.4.99
4363,com.example.app3322,READ_CONTACTS,False,signature,2024-09-19,2.0.56
4364,com.example.app4675,ACCESS_FINE_LOCATION,True,normal,2022-02-19,3.1.99
4365,com.example.app180,READ_SMS,True,dangerous,2021-02-24,3.1.2
4366,com.example.app1076,READ_SMS,True,normal,2025-05-25,1.3.34
4367,com.example.app16,CAMERA,True,dangerous,2022-02-02,4.4.92
4368,com.example.app1568,READ_SMS,False,dangerous,2021-12-16,2.10.76
4369,com.example.app796,READ_CONTACTS,False,signature,2022-10-07,1.12.74
4370,com.example.app62,INTERNET,False,signature,2023-01-19,1.1.97
4371,com.example.app3036,CAMERA,True,signature,2023-03-23,1.9.41
4372,com.example.app3539,READ_CONTACTS,True,signature,2022-11-24,1.2.16
4373,com.example.app72,READ_SMS,True,dangerous,2020-11-28,3.12.89
4374,com.example.app3342,RECORD_AUDIO,False,dangerous,2022-07-13,2.3.67
4375,com.example.app4656,RECORD_AUDIO,False,signature,2022-04-06,4.9.54
4376,com.example.app425,RECORD_AUDIO,False,dangerous,2022-11-11,1.3.68
4377,com.example.app1379,ACCESS_FINE_LOCATION,True,dangerous,2024-06-01,3.4.69
4378,com.example.app2353,READ_CONTACTS,False,dangerous,2023-01-25,3.1.87
